sampling_point_id,url,name,lat,lon,easting,northing,status,type,area,distance_to_source_km
NE-42100184,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100184.json,1-5 MIDDLETON HALL & 1-8 CLOCK HOUSE,55.612809,-1.850104,409540,635480,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,96.22354235360294
NE-42100189,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100189.json,FENHAM FLATS EAST OF THE CAGES (2 FF),55.669039,-1.858602,408992,641737,closed,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,102.0995542949825
NE-42100192,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100192.json,"DEVELOPMENT AT THE GRANARY, WANDYLAW FRM",55.520181,-1.76536,414913,625186,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,88.20574566906133
NE-42100193,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100193.json,"EAST BURTON COTTAGES, BAMBURGH",55.588946,-1.718178,417861,632850,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,96.40750900023689
NE-42100196,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100196.json,ANNSTEAD BURN AT ANNSTEAD BRIDGE,55.572413,-1.648771,422245,631030,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,96.42324384592176
NE-42100199,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100199.json,BRUNTON BURN AT BRUNTON BRIDGE,55.52341,-1.653009,422005,625575,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,91.37575968300226
NE-42100201,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100201.json,ROSS LOW D/S OF TIDAL SLUICE,55.616783,-1.785408,413614,635933,closed,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,97.86387849383993
NE-42100202,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100202.json,BUDLE BAY COCKLE RIDGE DRAIN,55.610237,-1.782649,413790,635205,open,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,97.22998517653716
NE-42100203,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100203.json,WAREN BURN D/S WAREN MILL STW,55.603499,-1.768625,414676,634458,open,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,96.81105152226783
NE-42100204,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100204.json,DRAIN AT KILN POINT,55.61144,-1.758085,415337,635344,open,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,97.86478372016862
NE-42100205,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100205.json,BUDLE BAY OFF HEATHER COTTS AND CARAVAN,55.615399,-1.747519,416001,635787,open,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,98.50385396429301
NE-42100206,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100206.json,NORTH SEA AT BUDLE BAY,55.61731,-1.733249,416899,636003,open,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,99.01248830016003
NE-42100208,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100208.json,FOULWORK BURN BELOW MEAN HIGH WATER,55.644031,-1.841994,410043,638956,closed,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,99.69960159529747
NE-42100209,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100209.json,FENHAM FLATS AT BLACK LOW,55.665758,-1.865576,408554,641371,closed,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,101.63426848886004
NE-42100210,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100210.json,SOUTH LOW U/S CAUSEWAY,55.679023,-1.868346,408377,642847,open,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,103.01694299321603
NE-42100211,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100211.json,HOLY ISLAND AT SAINT CUTHBERT'S ISLE,55.667203,-1.804018,412426,641541,open,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,102.84687591559039
NE-42100212,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100212.json,FENHAM FLATS SW OF DOLPHIN STONES (3 FF),55.66388,-1.849671,409555,641164,closed,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,101.69328745781996
NE-42100213,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100213.json,FENHAM FLATS C. 800 M NE LOWMOOR PT (4FF,55.653915,-1.834946,410484,640057,closed,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,100.87814701353734
NE-42100214,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100214.json,FENHAM FLATS NORTH OF STINKING GOAT (5FF,55.644118,-1.80847,412153,638971,closed,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,100.311227069228
NE-42100215,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100215.json,BUDLE BAY NE OF LINKS END (1 BB),55.618468,-1.768013,414709,636124,closed,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,98.39454032713729
NE-42100216,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100216.json,BUDLE BAY SW TIDAL POND CHESTERH (4 BB),55.608393,-1.766882,414784,635003,closed,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,97.36064538359062
NE-42100217,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100217.json,BUDLE BAY SW OF LINKS END (2 BB),55.615373,-1.775572,414234,635778,closed,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,97.91422217794012
NE-42100218,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100218.json,PRESTON TOWER HALL (2 DWELLINGS),55.525033,-1.706929,418600,625740,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,90.12036876641766
NE-42100220,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100220.json,EASINGTON FARM HOUSING DEVELOPMENT STP,55.607171,-1.802984,412510,634860,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,96.50169163022039
NE-42100222,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100222.json,SOUTH MEADOWS CARAVAN PARK STP,55.589063,-1.824477,411161,632841,closed,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,94.17011599840522
NE-42100223,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42100223.json,"DUNSTAN HILL FARM STP, CRASTER",55.479523,-1.624995,423800,620700,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,87.82508285354628
NE-42200044,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42200044.json,CALLALY CASTLE SIW,55.38662,-1.917885,405300,610300,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,70.94659596762264
NE-42200048,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42200048.json,DEVELOPMENT AT SOUTH CHARLTON,55.476681,-1.742093,416400,620350,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,84.30721012494428
NE-42200055,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42200055.json,PRENDWICK FARM STP,55.405517,-1.998385,400200,612400,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,71.52549068220672
NE-42200056,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42200056.json,"HIGH HOUSES STP, CALLALY, ALNWICK",55.383849,-1.942829,403720,609990,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,70.16479388151748
NE-42200057,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42200057.json,2 COTTAGES AT PRENDWICK STP,55.406326,-1.995227,400400,612490,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,71.66177842007814
NE-42200071,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42200071.json,THRUNTON FIRE MISC NB. SEE SAMPLE NGR,49.891925,-0.609124,500000,3,closed,FRESHWATER - UNSPECIFIED,Northumberland Durham and Tees,555.2738492723366
NE-42300016,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300016.json,"ESHOTT HALL, ESHOTT",55.27463,-1.680915,420370,597880,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,66.51091808474605
NE-42300018,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300018.json,"ANGLERS ARMS STW, WELDON BRIDGE",55.281059,-1.785708,413710,598570,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,63.59287631776162
NE-42300027,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300027.json,BURGHAM PARK GOLF & LEISURE CLUB,55.267293,-1.73149,417160,597050,closed,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,64.05284580412405
NE-42300040,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300040.json,COQUET AT ALWINTON,55.344622,-2.12374,392250,605630,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,63.312461584480694
NE-42300051,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300051.json,PAXTONDEAN BURN U/S LONGHORSLEY STW,55.241833,-1.759891,415365,594210,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,60.69815864397202
NE-42300066,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300066.json,SWARLAND BURN AT SWARLAND FENCE (B6345),55.305251,-1.753964,415717,601269,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,66.92418626705795
NE-42300072,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300072.json,USWAY BURN AT SHILLMOOR,55.362882,-2.180429,388660,607670,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,64.8983086917102
NE-42300085,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300085.json,FOREST BURN AT PAUPERHAUGH,55.2859,-1.843779,410020,599099,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,62.3576734318636
NE-42300090,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300090.json,"TODSTEAD FARM STW, WELDON BRIDGE",55.284056,-1.804742,412500,598900,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,63.3043531261809
NE-42300091,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300091.json,"COQUET VIEW CARAVAN PARK STW, WARKWORTH",55.34501,-1.596937,425660,605740,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,75.97037483002931
NE-42300113,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300113.json,WHITTLE COLLIERY PHB STW (P),55.353094,-1.725548,417500,606600,closed,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,72.4427431943646
NE-42300134,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300134.json,REIVERS WELL FISH HATCH SPRING WATER INT,55.306626,-1.888908,407150,601400,closed,GROUNDWATER - SPRING,Northumberland Durham and Tees,63.27213185492802
NE-42300138,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300138.json,REIVERS WELL FISH HATCHERY POND NO 2,55.305726,-1.888123,407200,601300,open,AGRICULTURE - FISH FARMING - NOT WATER COMPANY,Northumberland Durham and Tees,63.199233358557464
NE-42300147,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300147.json,GLOSTER HILL COTTAGES STW,55.334411,-1.598148,425590,604560,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,74.96054986061226
NE-42300148,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300148.json,"SOUTHSIDE FARM SEPTIC TANK, WARKWORTH",55.348434,-1.659349,421700,606100,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,74.11794542364885
NE-42300149,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300149.json,GUYZANCE HALL/BARNHILL FARM SEPTIC TANKS,55.325795,-1.660804,421620,603580,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,71.94521127704255
NE-42300150,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300150.json,"LAKER HALL FARM STW, NEWTON, STOCKSFIELD",54.998346,-1.924774,404910,567090,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,32.76281881126563
NE-42300151,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300151.json,3 COTTAGES LOW FARNHAM COTTAGES,55.314592,-2.046443,397150,602282,closed,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,60.980961579608824
NE-42300152,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300152.json,BRAINSHAUGH FARM STW,55.320365,-1.679918,420410,602970,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,70.78371487694534
NE-42300153,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300153.json,WINDYHAUGH PRIMARY SCHOOL STW,55.38736,-2.213057,386600,610400,closed,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,67.4626651406454
NE-42300172,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300172.json,"BANKHOUSE FARM STW, GUYZANCE",55.339032,-1.671254,420950,605050,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,72.83250614360782
NE-42300179,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300179.json,"FORGET ME NOT CARAVAN PARK, LONGHORSLEY",55.247239,-1.803523,412589,594803,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,59.76778440877381
NE-42300180,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300180.json,WHITTLE COLLIERY PASSIVE TREATMENT SITE,55.336972,-1.709421,418530,604810,open,TRADE DISCHARGES - MINERAL WORKINGS,Northumberland Durham and Tees,71.38846309238683
NE-42300187,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300187.json,EASTFIELD HALL STW,55.35172,-1.645443,422580,606470,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,74.89573850677468
NE-42300189,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300189.json,"LONGDYKE FARM, SHILBOTTLE, ALNWICK",55.382894,-1.675941,420630,609930,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,76.86784159404787
NE-42300192,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300192.json,CLENNELL HALL RIVERSIDE HOLIDAY PARK,55.358023,-2.111479,393030,607120,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,64.90427533421895
NE-42300206,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300206.json,"NETHERTON FARM COTTAGES, ALNWICK",55.360212,-2.008766,399542,607358,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,66.48339264263498
NE-42300207,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300207.json,"FELMOOR PARK LTD, SWARLAND",55.270575,-1.716485,418112,597419,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,64.87681292620508
NE-42300208,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300208.json,BLACK BURN AT B6344,55.295093,-1.85894,409055,600120,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,62.86689331566668
NE-42300209,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300209.json,CAWLEDGE BURN AT NORTH CAWLEDGE BR FORD,55.391948,-1.691954,419611,610933,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,77.25114081671353
NE-42300210,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300210.json,BARROW BURN AT FOOTBRIDGE,55.347688,-2.130499,391822,605972,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,63.58724422125711
NE-42300211,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300211.json,"NEWTON HALL STW, NEWTON-ON-THE-MOOR",55.336859,-1.734929,416912,604791,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,70.57660499727574
NE-42300212,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42300212.json,WEST LODGE (GUYZANCE HALL) STW,55.327537,-1.673713,420800,603770,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,71.66741447103617
NE-42400006,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42400006.json,ESPLEY HALL STW (P),55.207887,-1.726861,417480,590440,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,58.78001666240223
NE-42400021,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42400021.json,BUTTERWELL DISPOSAL SITE DIS EX LAGOON,55.208993,-1.60554,425200,590600,closed,TRADE DISCHARGES - PROCESS EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,63.75376363316133
NE-42400038,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42400038.json,ELLINGTON CARAVAN PARK STW,55.232674,-1.566784,427650,593250,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,67.35559034353331
NE-42400095,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42400095.json,LYNE AT LYNEMOUTH,55.212748,-1.548298,428840,591040,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,66.54208125351605
NE-42400158,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42400158.json,QUEEN ELIZABETH II COUNTRY PARK TOILETS,55.195958,-1.551944,428620,589170,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,65.05227279944377
NE-42400159,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42400159.json,TRITLINGTON FARM STEADING STW,55.228075,-1.677671,420600,592700,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,62.45139846741051
NE-42400160,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42400160.json,"TRITLINGTON HALL STW, MORPETH",55.22766,-1.677109,420636,592654,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,62.43660000708353
NE-42400200,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42400200.json,"ULGHAM PARK FARM, ULGHAM, MORPETH",55.2289,-1.650937,422300,592800,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,63.57156243407959
NE-42400215,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42400215.json,"FOUR GABLES, CAUSEY PARK BRIDGE, MORPETH",55.246139,-1.703541,418946,594703,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,63.09345216417362
NE-42400220,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42400220.json,CRESSWELL (CARAVAN PARK) PUMPING STATION,55.23057,-1.532374,429840,593030,open,SEWAGE DISCHARGES - PUMPING STATION - NOT WATER COMPANY,Northumberland Durham and Tees,68.66997876827489
NE-42400222,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42400222.json,COCKLE PARK FARM STP,55.216681,-1.684679,420160,591430,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,61.17776510639747
NE-42500043,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42500043.json,ABBEY MILL MORPETH (P),55.167968,-1.717401,418100,586000,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,55.6554970987749
NE-42500101,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42500101.json,KNOWESGATE WDS DRAINAGE OUTFALL,55.163802,-2.00734,399630,585500,open,TRADE DISCHARGES - SITE DRAINAGE,Northumberland Durham and Tees,45.728618989864856
NE-42500128,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42500128.json,"FULBECK GRANGE STW, MORPETH",55.179612,-1.701616,419100,587300,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,57.29199313894932
NE-42500129,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42500129.json,BOTHAL BURN U/S PEGSWOOD STW,55.181859,-1.635488,423310,587570,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,60.2434991151649
NE-42500144,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42500144.json,"CLOSE HOUSES STW, CAMBO, MORPETH",55.159481,-1.956175,402890,585020,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,46.598487211896035
NE-42500145,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42500145.json,"THE SMITHY, HARTBURN, MORPETH",55.168397,-1.862291,408870,586020,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,50.32760687518259
NE-42500146,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42500146.json,5 PROPERTIES EAST SHIELD HILL FARM STW,55.18533,-1.688381,419940,587940,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,58.318253664169106
NE-42500147,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42500147.json,SEATON BAY CARAVAN PARK (PUMPING STATION,55.163328,-1.525156,430350,585550,open,SEWAGE DISCHARGES - PUMPING STATION - NOT WATER COMPANY,Northumberland Durham and Tees,63.81486214932987
NE-42500148,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42500148.json,"THE WALLED GARDEN, LONGHIRST HALL",55.195649,-1.649657,422400,589100,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,60.78643859245231
NE-42500160,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42500160.json,"GRANDSTAND GARAGE,FAIRMOOR",55.179631,-1.709467,418600,587300,open,"TRADE DISCHARGES - SITE DRAINAGE (CONTAM SURFACE WATER, NOT WASTE SIT",Northumberland Durham and Tees,56.97683294974878
NE-42500164,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42500164.json,FONT HOUSE AND 7 PROPERTIES STW,55.205935,-1.842835,410100,590200,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,54.54432484209261
NE-42500165,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42500165.json,"NUNNYKIRK CARAVAN CLUB STW, MORPETH",55.233845,-1.893041,406900,593300,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,55.78703178489699
NE-42500183,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42500183.json,MORPETH RUGBY FOOTBALL CLUB SEPTIC TANK,55.170177,-1.701843,419090,586250,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,56.47890344604973
NE-42500184,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42500184.json,WANSBECK DISTRICT HOSPITAL,55.179984,-1.533594,429800,587400,open,"TRADE DISCHARGES - SITE DRAINAGE (CONTAM SURFACE WATER, NOT WASTE SIT",Northumberland Durham and Tees,64.66098116401321
NE-42500185,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42500185.json,NEWTON RED HOUSE FARM,55.161357,-1.779915,414120,585250,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,52.61846210224117
NE-42500187,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42500187.json,"CAMBO FIRST SCHOOL,CAMBO,NORTHUMBERLAND",55.167571,-1.963544,402420,585920,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,47.21253730008056
NE-42500189,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42500189.json,"EAST MILL, MORPETH",55.171822,-1.677183,420660,586440,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,57.64196872630271
NE-42600011,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42600011.json,CATCH BURN AT HEPSCOTT,55.150276,-1.651702,422295,584050,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,56.98510144296713
NE-42600027,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42600027.json,SEATON BURN AT SIX MILE ROAD BRIDGE,55.055218,-1.626307,423970,573480,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,51.25763017058743
NE-42600041,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42600041.json,HATHERY LANE OCCS (W1),55.122286,-1.555591,428440,580970,closed,TRADE DISCHARGES - MINERAL WORKINGS,Northumberland Durham and Tees,59.384663751008546
NE-42600043,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42600043.json,DYKE NEUK PH (3KM EAST OF HARTBURN),55.160875,-1.814054,411945,585190,open,SEWAGE & TRADE COMBINED - UNSPECIFIED,Northumberland Durham and Tees,51.30439476299699
NE-42600057,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42600057.json,"GALLOWHILL HALL SCHOOL (P), BOLAM",55.127749,-1.836869,410500,581500,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,47.46253963818862
