sampling_point_id,url,name,lat,lon,easting,northing,status,type,area,distance_to_source_km
NE-45400518,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45400518.json,BISHOPTON BECK 200M D/S OF BISHOPTON STW,54.587397,-1.442898,436100,521500,closed,FRESHWATER - RIVERS,Northumberland Durham and Tees,57.488090723894935
NE-45400840,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45400840.json,TEES AT TRANSPORTER BRIDGE (SURFACE),54.584429,-1.229411,449900,521300,open,SALINE WATER - ESTUARINE SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,70.49900138260236
NE-45401019,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401019.json,TEES AT TEESPORT (SURFACE),54.605532,-1.159347,454400,523700,open,SALINE WATER - ESTUARINE SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,74.12078126913953
NE-45401327,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401327.json,L/STAINTON BK D/S OF LITTLE STAINTON,54.57436,-1.459365,435047,520041,closed,FRESHWATER - UNSPECIFIED,Northumberland Durham and Tees,57.08582710374426
NE-45401328,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401328.json,L/STAINTON BK U/S OF LITTLE STAINTON,54.578263,-1.464063,434740,520473,closed,FRESHWATER - UNSPECIFIED,Northumberland Durham and Tees,56.63270542642997
NE-45401423,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401423.json,10 NEW PROPERTIES ON LEVEN BANK ROAD,54.502268,-1.315888,444400,512100,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,68.90389113093663
NE-45401433,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401433.json,ABLE UK LTD TERRC SITE-EAST SIDE SITE DR,54.633578,-1.186654,452600,526800,open,"TRADE DISCHARGES - SITE DRAINAGE (CONTAM SURFACE WATER, NOT WASTE SIT",Northumberland Durham and Tees,71.62640039995536
NE-45401453,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401453.json,RIVERTREES EAGLESCLIFFE,54.530337,-1.340576,442772,515208,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,66.09275684361299
NE-45401455,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401455.json,STP SERVING WYNYARD HALL,54.625128,-1.349917,442070,525750,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,61.730209085809705
NE-45401458,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401458.json,YARM SCHOOL THE FRIARAGE,54.506795,-1.35121,442108,512582,closed,TRADE DISCHARGES - COOLING WATER,Northumberland Durham and Tees,66.64774955497377
NE-45401459,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401459.json,OAKFIELDS COMMUNITY COLLEGE,54.543852,-1.236451,449494,516780,closed,TRADE DISCHARGES - SITE DRAINAGE,Northumberland Durham and Tees,71.63988015630292
NE-45401460,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401460.json,DARCHEM ENGINEERING STILLINGTON,54.606381,-1.422483,437402,523623,open,TRADE DISCHARGES - COOLING WATER,Northumberland Durham and Tees,57.951153015130686
NE-45401461,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401461.json,BISHOPTON BECK AT MILL BRIDGE,54.597285,-1.414749,437910,522615,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,58.770275358701554
NE-45401462,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401462.json,BURN VALLEY BECK AT BURN VALLEY GARDENS,54.678337,-1.217212,450572,531758,closed,FRESHWATER - RIVERS,Northumberland Durham and Tees,68.67604957410113
NE-45401463,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401463.json,THE STELL BEACH OUTFALL 2,54.67082,-1.190624,452296,530941,closed,MISCELLANEOUS DISCHARGES - SURFACE WATER,Northumberland Durham and Tees,70.507239962747
NE-45401464,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401464.json,BISHOPTON BK D/S BISHOPTON WINDSURFING,54.57922,-1.433495,436715,520595,closed,FRESHWATER - UNSPECIFIED,Northumberland Durham and Tees,58.39799630760878
NE-45401465,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401465.json,ELSTOB BECK AT BLEACH HOUSE BRIDGE,54.602857,-1.453369,435410,523215,closed,FRESHWATER - UNSPECIFIED,Northumberland Durham and Tees,56.22525612159576
NE-45401466,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401466.json,STILLINGTON BK AT MOORDALE BOTTOM FARM,54.605182,-1.450706,435580,523475,closed,FRESHWATER - UNSPECIFIED,Northumberland Durham and Tees,56.29336661128521
NE-45401467,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401467.json,BISHOPTON BECK D/S MILL BR PUMPING STN,54.59625,-1.414454,437930,522500,closed,FRESHWATER - RIVERS,Northumberland Durham and Tees,58.828919331474104
NE-45401468,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401468.json,LETCH BECK U/S REDMARSHALL,54.581381,-1.397029,439070,520855,closed,FRESHWATER - UNSPECIFIED,Northumberland Durham and Tees,60.47766746821958
NE-45401469,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401469.json,LETCH BECK D/S REDMARSHALL,54.581872,-1.396403,439110,520910,closed,FRESHWATER - UNSPECIFIED,Northumberland Durham and Tees,60.49470600079361
NE-45401470,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401470.json,LETCH BECK U/S CARLTON,54.588359,-1.390814,439465,521635,closed,FRESHWATER - UNSPECIFIED,Northumberland Durham and Tees,60.56520873525421
NE-45401471,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401471.json,LETCH BECK D/S CARLTON,54.589242,-1.387551,439675,521735,closed,FRESHWATER - UNSPECIFIED,Northumberland Durham and Tees,60.726122649373224
NE-45401472,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401472.json,THORPE BECK U/S THORPE THEWLES STW,54.604106,-1.385857,439770,523390,closed,FRESHWATER - UNSPECIFIED,Northumberland Durham and Tees,60.256945096572856
NE-45401473,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401473.json,THORPE BECK AT VICARS BRIDGE BANK TERRCE,54.603463,-1.38308,439950,523320,closed,FRESHWATER - UNSPECIFIED,Northumberland Durham and Tees,60.449409072761945
NE-45401474,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401474.json,THORPE BECK AT DURHAM ROAD BRIDGE,54.602569,-1.375199,440460,523225,closed,FRESHWATER - UNSPECIFIED,Northumberland Durham and Tees,60.961137342244015
NE-45401475,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401475.json,BISHOPTON BECK U/S STILLINGTON,54.602546,-1.425045,437240,523195,closed,FRESHWATER - UNSPECIFIED,Northumberland Durham and Tees,57.943660585696065
NE-45401476,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401476.json,BISHOPTON BK @ STILLINGTN D/S KRK ST CSO,54.602813,-1.424422,437280,523225,closed,FRESHWATER - UNSPECIFIED,Northumberland Durham and Tees,57.970907547147796
NE-45401477,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401477.json,BISHOPTON BK @ STILLINGTN D/S STH ST CSO,54.602714,-1.422411,437410,523215,closed,FRESHWATER - UNSPECIFIED,Northumberland Durham and Tees,58.09615754025864
NE-45500143,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500143.json,TEES BAY OFF HARTLEPOOL PS MAIN CW OUTFL,54.653199,-1.164563,454000,529000,open,SALINE WATER - COASTAL SITES - NON BATHING/SHELLFISH,Northumberland Durham and Tees,72.530796083409
NE-45500260,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500260.json,HARTLEPOOL POWER STN-BOILER CLEANING EFF,54.633475,-1.180661,452987,526793,open,TRADE DISCHARGES - PROCESS EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,72.00385431122105
NE-45500280,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500280.json,"ASHFIELD CARAVAN PARK STW, DALTON PIERCY",54.679911,-1.264827,447500,531900,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,65.63230087841525
NE-45500282,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500282.json,THE STELL SURFACE WATER OUTFALL,54.673883,-1.194564,452038,531279,closed,MISCELLANEOUS DISCHARGES - SURFACE WATER,Northumberland Durham and Tees,70.1966736645498
NE-45500283,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500283.json,THE STELL BEACH OUTFALL 1,54.670829,-1.190686,452292,530942,closed,MISCELLANEOUS DISCHARGES - SURFACE WATER,Northumberland Durham and Tees,70.50313767755678
NE-45500284,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500284.json,STELL OFF STATION LANE (B1276) TRIB 3,54.65953,-1.199762,451721,529678,closed,FRESHWATER - RIVERS,Northumberland Durham and Tees,70.17095649787258
NE-45500285,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500285.json,STELL OFF SEATON LANE (B1276) TRIB 2,54.659147,-1.204389,451423,529632,closed,FRESHWATER - RIVERS,Northumberland Durham and Tees,69.88804442526244
NE-45500286,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500286.json,STELL OFF SEATON LANE (B1276) TRIB 1,54.659221,-1.203426,451485,529641,closed,FRESHWATER - RIVERS,Northumberland Durham and Tees,69.94704272661383
NE-45500293,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500293.json,ABBEY HILL FARM,54.680356,-1.270014,447165,531946,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,65.29538025233084
NE-45500299,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500299.json,HARTLEPOOL PWER STN COOLING WATER INTAKE,54.633459,-1.182319,452880,526790,open,FRESHWATER - COMPARATIVE INLET POINTS,Northumberland Durham and Tees,71.90059156167001
NE-45500300,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45500300.json,"PETERSBROOKE, FIELD HSE FRM, DALTON PRCY",54.678028,-1.262612,447645,531692,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,65.81018609054601
NE-45600247,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600247.json,KINGFISHER DRIVE SWO,54.534528,-1.085389,459280,515859,closed,SEWAGE DISCHARGES - SEWER STORM OVERFLOW - WATER COMPANY,Northumberland Durham and Tees,81.10248494719085
NE-45600248,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600248.json,CHAPEL BK 2M U/S HUTTON BK CONFLUENCE,54.533372,-1.06942,460315,515744,closed,FRESHWATER - RIVERS,Northumberland Durham and Tees,82.11375775488767
NE-45600249,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600249.json,HUTTON BK 3M U/S CHAPEL BK CONFLUENCE,54.533276,-1.069762,460293,515733,closed,FRESHWATER - RIVERS,Northumberland Durham and Tees,82.09671585474959
NE-45600250,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600250.json,CHAPEL BECK U/S HUTTON LANE,54.532203,-1.063435,460704,515619,closed,FRESHWATER - RIVERS,Northumberland Durham and Tees,82.52105361840913
NE-45600251,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45600251.json,CHAPEL BECK AT WALTON TERRACE,54.533808,-1.05377,461327,515806,closed,FRESHWATER - RIVERS,Northumberland Durham and Tees,83.04598955678055
NE-40000665,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-40000665.json,LANDFILL LEACHATE MISC SITE NZ5180321953,54.590106,-1.199854,451803,521953,open,UNSPECIFIED,Northumberland Durham and Tees,72.11366376267827
NE-42200071,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-42200071.json,THRUNTON FIRE MISC NB. SEE SAMPLE NGR,49.891925,-0.609124,500000,3,closed,FRESHWATER - UNSPECIFIED,Northumberland Durham and Tees,555.2738492723366
NE-44100002,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100002.json,HELME PARK HOTEL (P) FINAL EFFLUENT,54.727727,-1.806646,412550,536990,closed,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,30.44096437549299
NE-44100009,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100009.json,STANHOPE BURN CARAVAN PARK (P),54.75403,-2.018605,398900,539900,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,16.526314269847507
NE-44100010,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100010.json,IRESHOPE BURN AT IRESHOPE,54.74316,-2.20722,386757,538710,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,5.95023098435286
NE-44100024,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100024.json,SAMUK CAMBOKEELS MINE,54.73961,-2.10247,393500,538300,open,MINEWATER,Northumberland Durham and Tees,11.822358573089598
NE-44100160,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100160.json,HARPERLEY HALL (P) AT FIR TREE,54.704451,-1.805825,412610,534400,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,31.112886139200327
NE-44100199,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100199.json,WEAR AT WESTGATE,54.737142,-2.142922,390895,538030,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,9.631392728015996
NE-44100200,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100200.json,WESTERNHOPE BURN D/S EASTGATE QRRY B/CLE,54.735197,-2.102568,393493,537809,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,12.019395317847735
NE-44100246,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100246.json,BEECHBURN BECK AT BEECHBURN BRIDGE,54.679068,-1.736933,417060,531590,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,36.182599528978045
NE-44100268,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100268.json,BROWNS HOUSES WLS (LEACHATE 1 QRRY PIPE),54.720777,-1.965961,402290,536200,closed,TRADE DISCHARGES - SITE DRAINAGE,Northumberland Durham and Tees,20.75697725747562
NE-44100296,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100296.json,LAFARGE CEMENT UK EASTGATE QRY SITEDRAIN,54.731536,-2.083815,394700,537400,closed,"TRADE DISCHARGES - SITE DRAINAGE (CONTAM SURFACE WATER, NOT WASTE SIT",Northumberland Durham and Tees,13.282224423353236
NE-44100297,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100297.json,LAFARGE CEMENT UK WEARDALE WKS SITEDRAIN,54.729117,-2.073252,395380,537130,closed,TRADE DISCHARGES - SITE DRAINAGE,Northumberland Durham and Tees,14.010741253897063
NE-44100322,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100322.json,NEW HALL FARM CARAVAN PARK STW,54.680672,-1.829668,411080,531750,closed,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,30.52267581919096
NE-44100335,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100335.json,WEAR D/S STANHOPE GAUGING STATION,54.746687,-2.023045,398614,539083,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,16.42150698605343
NE-44100339,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100339.json,"KINGFISHER COUNTRY PARK, WOLSINGHAM",54.726691,-1.928226,404720,536860,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,22.87425088058703
NE-44100346,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100346.json,GREENACRES CARAVAN PARK,54.677968,-1.823941,411450,531450,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,30.976390703938343
NE-44100348,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100348.json,WEAR VALLEY WTW - CLARIFIED WATER,54.746882,-2.235776,384920,539130,open,TRADE DISCHARGES - PROCESS EFFLUENT - WATER COMPANY (WTW),Northumberland Durham and Tees,4.496896682611421
NE-44100396,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100396.json,WEAR AT WITTON PARK GAUGING STATION,54.67286,-1.733561,417280,530900,closed,FRESHWATER - RIVERS,Northumberland Durham and Tees,36.61275664295354
NE-44100397,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44100397.json,DADDRYSHIELD BURN AT DADDRYSHIELD BRIDGE,54.737385,-2.163967,389540,538060,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,8.485003612586985
NE-44200123,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44200123.json,BISHOP AUCKLAND GOLF CLUB,54.665132,-1.661676,421920,530060,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,41.2631207389296
NE-44300051,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44300051.json,BRITISH COAL VINOVIUM PS,54.684406,-1.677337,420900,532200,open,TRADE DISCHARGES - MINERAL WORKINGS,Northumberland Durham and Tees,39.66421291760638
NE-44300077,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44300077.json,CORNFORTH QUARRY LANDFILL,54.707215,-1.511097,431600,534800,open,TRADE DISCHARGES - PROCESS EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,49.51847281659268
NE-44300113,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44300113.json,COXHOE AND JOINT STOCKS WDS DISCHARGE,54.72559,-1.499231,432350,536850,open,"TRADE DISCHARGES - SITE DRAINAGE (CONTAM SURFACE WATER, NOT WASTE SIT",Northumberland Durham and Tees,49.9629273568194
NE-44300136,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44300136.json,"THE OLD TILERY, LOW WILLINGTON,STW",54.711955,-1.662683,421830,535270,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,39.8508177252371
NE-44300195,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44300195.json,"WHITWORTH HALL HOTEL, NEAR SPENNYMOOR",54.706749,-1.633705,423700,534700,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,41.79074481494792
NE-44300230,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44300230.json,"BOBBY SHAFTOES PUBLIC HOUSE, PAGE BANK",54.705577,-1.632474,423780,534570,closed,SEWAGE & TRADE COMBINED - UNSPECIFIED,Northumberland Durham and Tees,41.89485328323237
NE-44300241,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44300241.json,THE BEECHES CARE HOME,54.723647,-1.465098,434550,536650,closed,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,52.16431896186724
NE-44300251,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44300251.json,BRANCEPETH BURN AT WEAR CONF,54.71742,-1.628937,424001,535889,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,41.86691353274195
NE-44400001,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44400001.json,BURN HALL PRIVATE STW,54.744838,-1.600741,425800,538950,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,43.242897652225565
NE-44400022,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44400022.json,BRIDGE INN CROXDALE (DURHAM CREST MOTEL),54.737781,-1.586677,426710,538170,closed,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,44.22455176838685
NE-44400058,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44400058.json,EAST HEDLEYHOPE STW,54.757378,-1.75445,415900,540300,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - WATER COMPANY,Northumberland Durham and Tees,33.292205665935434
NE-44500557,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44500557.json,BYERS GARTH FARM DEVELOPMENT,54.762915,-1.506851,431830,541000,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,49.105765329562054
NE-44500560,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44500560.json,MOOR HOUSE FARM,54.748485,-1.53934,429750,539380,closed,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,47.13034322958556
NE-44500660,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-44500660.json,FAREWELL HALL WEST FARM,54.751866,-1.592655,426316,539735,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,43.68953929120584
NE-45100002,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100002.json,COTE HOUSE CARAVAN PARK STW (P),54.60483,-2.075814,395200,523300,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,23.34259451953687
NE-45100014,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100014.json,TEES U/S MIDDLETON-IN TEESDALE STW,54.619144,-2.078984,394997,524893,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,21.902086482979776
NE-45100039,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100039.json,LONG GRAIN U/S GRAINS O THE BECK,54.582886,-2.210659,386482,520876,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,22.440826506918427
NE-45100067,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100067.json,TROUT BECK 10M D/S WEIR,54.696021,-2.376902,375805,533510,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,11.66483425621133
NE-45100076,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100076.json,TEES AT EGGLESTON,54.604359,-2.006694,399665,523245,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,26.049009136501937
NE-45100100,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100100.json,FORCE GARTH QUARRY,54.64783,-2.196769,387400,528100,open,TRADE DISCHARGES - PROCESS EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,15.633598954168695
NE-45100115,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100115.json,LANGDON BECK HOTEL STW AND REED BED,54.675183,-2.228847,385340,531150,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,12.148117128555763
NE-45100137,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100137.json,TEES UPSTREAM OF TROUT BECK,54.699187,-2.372943,376062,533861,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,11.230511847227653
NE-45100138,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45100138.json,TEES AT WIDDY BANK FARM,54.66225,-2.251795,383855,529716,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,13.331301927165569
NE-45200004,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200004.json,WINSTON BRIDGE CARAVAN PARK STW,54.538156,-1.782041,414200,515900,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,41.530979478335006
NE-45200173,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200173.json,COCKER BECK U/S SLUICE AT MOWDEN,54.535895,-1.602982,425787,515699,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,50.95820941809085
NE-45200229,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200229.json,RAYGILL FARM CAMPING CARAVAN SOAKAWAY,54.547782,-1.962858,402500,516950,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,32.71920353740036
NE-45200234,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200234.json,PERCY BECK AT B6278 ADJ GOLF COURSE,54.558079,-1.921239,405191,518098,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,33.55151459436937
NE-45200235,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45200235.json,"THE BARNS, PIERCEBRIDGE GRANGE,DARLINGTN",54.546034,-1.686158,420400,516800,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,45.87397303075764
NE-45300047,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300047.json,SKERNE ABOVE FISHBURN COKE WORKS,54.675863,-1.440913,436150,531345,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,54.62823007714294
NE-45300050,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300050.json,SKERNE AT GREAT BURDON,54.542447,-1.512295,431650,516465,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,55.61401713574451
NE-45400212,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45400212.json,JUDGES HALL (P),54.491647,-1.345398,442500,510900,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,67.77499896081295
NE-45400344,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45400344.json,CRATHORNE HALL STW,54.469537,-1.312731,444640,508460,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,70.81774222571578
NE-45400473,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45400473.json,LUSTRUM BECK AT BROWNS BRIDGE,54.571058,-1.324467,443771,519749,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,65.24760159484195
NE-45400497,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45400497.json,ELTON CARAVAN PARK (P),54.555753,-1.403128,438700,518000,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,61.24190982640116
NE-45400553,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45400553.json,POTTO BECK U/S R LEVEN,54.447558,-1.271816,447317,506041,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,74.33085901705381
NE-45400562,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45400562.json,LUSTRUM BECK AT PORTRACK LANE FOOTBRIDGE,54.574299,-1.281687,446533,520137,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,67.6960911280099
NE-45400563,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45400563.json,NORTH BURN AT A19,54.635176,-1.296866,445484,526901,open,FRESHWATER - RIVERS,Northumberland Durham and Tees,64.71001880385963
NE-45401083,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401083.json,CRATHORNE HALL HOTEL OFFICE SEPTIC TANK,54.470989,-1.315176,444480,508620,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,70.60050922218427
NE-45401084,https://environment.data.gov.uk/water-quality/id/sampling-point/NE-45401084.json,CRATHORNE HALL HOTAL HOTAL STAFF ACCOM,54.470995,-1.316256,444410,508620,open,SEWAGE DISCHARGES - FINAL/TREATED EFFLUENT - NOT WATER COMPANY,Northumberland Durham and Tees,70.5395536928372
